t,q
15695,1.2023456
15696,1.20173248
15697,1.20111936
15698,1.20050624
15699,1.19989312
15700,1.19928
15701,1.19866688
15702,1.19805376
15703,1.19744064
15704,1.19682752
15705,1.1962144
15706,1.19560128
15707,1.19498816
15708,1.19437504
15709,1.19376192
15710,1.1931488
15711,1.19253568
15712,1.19192256
15713,1.19130944
15714,1.19069632
15715,1.1900832
15716,1.18947008
15717,1.18885696
15718,1.18824384
15719,1.18763072
15720,1.1870176
15721,1.18640448
15722,1.18579136
15723,1.18517824
15724,1.18456512
15725,1.183952
15726,1.18333888
15727,1.18272576
15728,1.18211264
15729,1.18149952
15730,1.1808864
15731,1.18027328
15732,1.17966016
15733,1.17904704
15734,1.17843392
15735,1.1778208
15736,1.17720768
15737,1.17659456
15738,1.17598144
15739,1.17536832
15740,1.1747552
15741,1.17414208
15742,1.17352896
15743,1.17291584
15744,1.17230272
15745,1.1716896
15746,1.17107648
15747,1.17046336
15748,1.16985024
15749,1.16923712
15750,1.168624
15751,1.16801088
15752,1.16739776
15753,1.16678464
15754,1.16617152
15755,1.1655584
15756,1.16494528
15757,1.16433216
15758,1.16371904
15759,1.16310592
15760,1.1624928
15761,1.16187968
15762,1.16126656
15763,1.16065344
15764,1.16004032
15765,1.1594272
15766,1.15881408
15767,1.15820096
15768,1.15758784
15769,1.15697472
15770,1.1563616
15771,1.15574848
15772,1.15513536
15773,1.15452224
15774,1.15390912
15775,1.153296
15776,1.15268288
15777,1.15206976
15778,1.15145664
15779,1.15084352
15780,1.1502304
15781,1.14961728
15782,1.14900416
15783,1.14839104
15784,1.14777792
15785,1.1471648
15786,1.14655168
15787,1.14593856
15788,1.14532544
15789,1.14471232
15790,1.1440992
15791,1.14348608
15792,1.14287296
15793,1.14225984
15794,1.14164672
15795,1.1410336
15796,1.14042048
15797,1.13980736
15798,1.13919424
15799,1.13858112
15800,1.137968
15801,1.13735488
15802,1.13674176
15803,1.13612864
15804,1.13551552
15805,1.1349024
15806,1.13428928
15807,1.13367616
15808,1.13306304
15809,1.13244992
15810,1.1318368
15811,1.13122368
15812,1.13061056
15813,1.12999744
15814,1.12938432
15815,1.1287712
15816,1.12815808
15817,1.12754496
15818,1.12693184
15819,1.12631872
15820,1.1257056
15821,1.12509248
15822,1.12447936
15823,1.12386624
15824,1.12325312
15825,1.12264
15826,1.12202688
15827,1.12141376
15828,1.12080064
15829,1.12018752
15830,1.1195744
15831,1.11896128
15832,1.11834816
15833,1.11773504
15834,1.11712192
15835,1.1165088
15836,1.11589568
15837,1.11528256
15838,1.11466944
15839,1.11405632
15840,1.1134432
15841,1.11283008
15842,1.11221696
15843,1.11160384
15844,1.11099072
15845,1.1103776
15846,1.10976448
15847,1.10915136
15848,1.10853824
15849,1.10792512
15850,1.107312
15851,1.10669888
15852,1.10608576
15853,1.10547264
15854,1.10485952
15855,1.1042464
15856,1.10363328
15857,1.10302016
15858,1.10240704
15859,1.10179392
15860,1.1011808
15861,1.10056768
15862,1.09995456
15863,1.09934144
15864,1.09872832
15865,1.0981152
15866,1.09750208
15867,1.09688896
15868,1.09627584
15869,1.09566272
15870,1.0950496
15871,1.09443648
15872,1.09382336
15873,1.09321024
15874,1.09259712
15875,1.091984
15876,1.09137088
15877,1.09075776
15878,1.09014464
15879,1.08953152
15880,1.0889184
15881,1.08830528
15882,1.08769216
15883,1.08707904
15884,1.08646592
15885,1.0858528
15886,1.08523968
15887,1.08462656
15888,1.08401344
15889,1.08340032
15890,1.0827872
15891,1.08217408
15892,1.08156096
15893,1.08094784
15894,1.08033472
15895,1.0797216
15896,1.07910848
15897,1.07849536
15898,1.07788224
15899,1.07726912
15900,1.076656
15901,1.07604288
15902,1.07542976
15903,1.07481664
15904,1.07420352
15905,1.0735904
15906,1.07297728
15907,1.07236416
15908,1.07175104
15909,1.07113792
15910,1.0705248
15911,1.06991168
15912,1.06929856
15913,1.06868544
15914,1.06807232
15915,1.0674592
15916,1.06684608
15917,1.06623296
15918,1.06561984
15919,1.06500672
15920,1.0643936
15921,1.06378048
15922,1.06316736
15923,1.06255424
15924,1.06194112
15925,1.061328
15926,1.06071488
15927,1.06010176
15928,1.05948864
15929,1.05887552
15930,1.0582624
15931,1.05764928
15932,1.05703616
15933,1.05642304
15934,1.05580992
15935,1.0551968
15936,1.05458368
15937,1.05397056
15938,1.05335744
15939,1.05274432
15940,1.0521312
15941,1.05151808
15942,1.05090496
15943,1.05029184
15944,1.04967872
15945,1.0490656
15946,1.04845248
15947,1.04783936
15948,1.04722624
15949,1.04661312
15950,1.046
15951,1.04538688
15952,1.04477376
15953,1.04416064
15954,1.04354752
15955,1.0429344
15956,1.04232128
15957,1.04170816
15958,1.04109504
15959,1.04048192
15960,1.0398688
15961,1.03925568
15962,1.03864256
15963,1.03802944
15964,1.03741632
15965,1.0368032
15966,1.03619008
15967,1.03557696
15968,1.03496384
15969,1.03435072
15970,1.0337376
15971,1.03312448
15972,1.03251136
15973,1.03189824
15974,1.03128512
15975,1.030672
15976,1.03005888
15977,1.02944576
15978,1.02883264
15979,1.02821952
15980,1.0276064
15981,1.02699328
15982,1.02638016
15983,1.02576704
15984,1.02515392
15985,1.0245408
15986,1.02392768
15987,1.02331456
15988,1.02270144
15989,1.02208832
15990,1.0214752
15991,1.02086208
15992,1.02024896
15993,1.01963584
15994,1.01902272
15995,1.0184096
15996,1.01779648
15997,1.01718336
15998,1.01657024
15999,1.01595712
16000,1.015344
16001,1.01473088
16002,1.01411776
16003,1.01350464
16004,1.01289152
16005,1.0122784
16006,1.01166528
16007,1.01105216
16008,1.01043904
16009,1.00982592
16010,1.0092128
16011,1.00859968
16012,1.00798656
16013,1.00737344
16014,1.00676032
16015,1.0061472
16016,1.00553408
16017,1.00492096
16018,1.00430784
16019,1.00369472
16020,1.0030816
16021,1.00246848
16022,1.00185536
16023,1.00124224
16024,1.00062912
16025,1.000016
16026,0.99940288
16027,0.99878976
16028,0.99817664
16029,0.99756352
16030,0.9969504
16031,0.99633728
16032,0.99572416
16033,0.99511104
16034,0.99449792
16035,0.9938848
16036,0.99327168
16037,0.99265856
16038,0.99204544
16039,0.99143232
16040,0.9908192
16041,0.99020608
16042,0.98959296
16043,0.98897984
16044,0.98836672
16045,0.9877536
16046,0.98714048
16047,0.98652736
16048,0.98591424
16049,0.98530112
16050,0.984688
16051,0.98407488
16052,0.98346176
16053,0.98284864
16054,0.98223552
16055,0.9816224
16056,0.98100928
16057,0.98039616
16058,0.97978304
16059,0.97916992
16060,0.9785568
16061,0.97794368
16062,0.97733056
16063,0.97671744
16064,0.97610432
16065,0.9754912
16066,0.97487808
16067,0.97426496
16068,0.97365184
16069,0.97303872
16070,0.9724256
16071,0.97181248
16072,0.97119936
16073,0.97058624
16074,0.96997312
16075,0.96936
16076,0.96874688
16077,0.96813376
16078,0.96752064
16079,0.96690752
16080,0.9662944
16081,0.96568128
16082,0.96506816
16083,0.96445504
16084,0.96384192
16085,0.9632288
16086,0.96261568
16087,0.96200256
16088,0.96138944
16089,0.96077632
16090,0.9601632
16091,0.95955008
16092,0.95893696
16093,0.95832384
16094,0.95771072
16095,0.9570976
16096,0.95648448
16097,0.95587136
16098,0.95525824
16099,0.95464512
16100,0.954032
16101,0.95341888
16102,0.95280576
16103,0.95219264
16104,0.95157952
16105,0.9509664
16106,0.95035328
16107,0.94974016
16108,0.94912704
16109,0.94851392
16110,0.9479008
16111,0.94728768
16112,0.94667456
16113,0.94606144
16114,0.94544832
16115,0.9448352
16116,0.94422208
16117,0.94360896
16118,0.94299584
16119,0.94238272
16120,0.9417696
16121,0.94115648
16122,0.94054336
16123,0.93993024
16124,0.93931712
16125,0.938704
16126,0.93809088
16127,0.93747776
16128,0.93686464
16129,0.93625152
16130,0.9356384
16131,0.93502528
16132,0.93441216
16133,0.93379904
16134,0.93318592
16135,0.9325728
16136,0.93195968
16137,0.93134656
16138,0.93073344
16139,0.93012032
16140,0.9295072
16141,0.92889408
16142,0.92828096
16143,0.92766784
16144,0.92705472
16145,0.9264416
16146,0.92582848
16147,0.92521536
16148,0.92460224
16149,0.92398912
16150,0.923376
16151,0.92276288
16152,0.92214976
16153,0.92153664
16154,0.92092352
16155,0.9203104
16156,0.91969728
16157,0.91908416
16158,0.91847104
16159,0.91785792
16160,0.9172448
16161,0.91663168
16162,0.91601856
16163,0.91540544
16164,0.91479232
16165,0.9141792
16166,0.91356608
16167,0.91295296
16168,0.91233984
16169,0.91172672
16170,0.9111136
16171,0.91050048
16172,0.90988736
16173,0.90927424
16174,0.90866112
16175,0.908048
16176,0.90743488
16177,0.90682176
16178,0.90620864
16179,0.90559552
16180,0.9049824
16181,0.90436928
16182,0.90375616
16183,0.90314304
16184,0.90252992
16185,0.9019168
16186,0.90130368
16187,0.90069056
16188,0.90007744
16189,0.89946432
16190,0.8988512
16191,0.89823808
16192,0.89762496
16193,0.89701184
16194,0.89639872
16195,0.8957856
16196,0.89517248
16197,0.89455936
16198,0.89394624
16199,0.89333312
16200,0.89272
16201,0.89247488
16202,0.89222976
16203,0.89198464
16204,0.89173952
16205,0.8914944
16206,0.89124928
16207,0.89100416
16208,0.89075904
16209,0.89051392
16210,0.8902688
16211,0.89002368
16212,0.88977856
16213,0.88953344
16214,0.88928832
16215,0.8890432
16216,0.88879808
16217,0.88855296
16218,0.88830784
16219,0.88806272
16220,0.8878176
16221,0.88757248
16222,0.88732736
16223,0.88708224
16224,0.88683712
16225,0.886592
16226,0.88634688
16227,0.88610176
16228,0.88585664
16229,0.88561152
16230,0.8853664
16231,0.88512128
16232,0.88487616
16233,0.88463104
16234,0.88438592
16235,0.8841408
16236,0.88389568
16237,0.88365056
16238,0.88340544
16239,0.88316032
16240,0.8829152
16241,0.88267008
16242,0.88242496
16243,0.88217984
16244,0.88193472
16245,0.8816896
16246,0.88144448
16247,0.88119936
16248,0.88095424
16249,0.88070912
16250,0.880464
16251,0.88021888
16252,0.87997376
16253,0.87972864
16254,0.87948352
16255,0.8792384
16256,0.87899328
16257,0.87874816
16258,0.87850304
16259,0.87825792
16260,0.8780128
16261,0.87776768
16262,0.87752256
16263,0.87727744
16264,0.87703232
16265,0.8767872
16266,0.87654208
16267,0.87629696
16268,0.87605184
16269,0.87580672
16270,0.8755616
16271,0.87531648
16272,0.87507136
16273,0.87482624
16274,0.87458112
16275,0.874336
16276,0.87409088
16277,0.87384576
16278,0.87360064
16279,0.87335552
16280,0.8731104
16281,0.87286528
16282,0.87262016
16283,0.87237504
16284,0.87212992
16285,0.8718848
16286,0.87163968
16287,0.87139456
16288,0.87114944
16289,0.87090432
16290,0.8706592
16291,0.87041408
16292,0.87016896
16293,0.86992384
16294,0.86967872
16295,0.8694336
16296,0.86918848
16297,0.86894336
16298,0.86869824
16299,0.86845312
16300,0.868208
16301,0.86796288
16302,0.86771776
16303,0.86747264
16304,0.86722752
16305,0.8669824
16306,0.86673728
16307,0.86649216
16308,0.86624704
16309,0.86600192
16310,0.8657568
16311,0.86551168
16312,0.86526656
16313,0.86502144
16314,0.86477632
16315,0.8645312
16316,0.86428608
16317,0.86404096
16318,0.86379584
16319,0.86355072
16320,0.8633056
16321,0.86306048
16322,0.86281536
16323,0.86257024
16324,0.86232512
16325,0.86208
16326,0.86183488
16327,0.86158976
16328,0.86134464
16329,0.86109952
16330,0.8608544
16331,0.86060928
16332,0.86036416
16333,0.86011904
16334,0.85987392
16335,0.8596288
16336,0.85938368
16337,0.85913856
16338,0.85889344
16339,0.85864832
16340,0.8584032
16341,0.85815808
16342,0.85791296
16343,0.85766784
16344,0.85742272
16345,0.8571776
16346,0.85693248
16347,0.85668736
16348,0.85644224
16349,0.85619712
16350,0.855952
16351,0.85570688
16352,0.85546176
16353,0.85521664
16354,0.85497152
16355,0.8547264
16356,0.85448128
16357,0.85423616
16358,0.85399104
16359,0.85374592
16360,0.8535008
16361,0.85325568
16362,0.85301056
16363,0.85276544
16364,0.85252032
16365,0.8522752
16366,0.85203008
16367,0.85178496
16368,0.85153984
16369,0.85129472
16370,0.8510496
16371,0.85080448
16372,0.85055936
16373,0.85031424
16374,0.85006912
16375,0.849824
16376,0.84957888
16377,0.84933376
16378,0.84908864
16379,0.84884352
16380,0.8485984
16381,0.84835328
16382,0.84810816
16383,0.84786304
16384,0.84761792
16385,0.8473728
16386,0.84712768
16387,0.84688256
16388,0.84663744
16389,0.84639232
16390,0.8461472
16391,0.84590208
16392,0.84565696
16393,0.84541184
16394,0.84516672
16395,0.8449216
16396,0.84467648
16397,0.84443136
16398,0.84418624
16399,0.84394112
16400,0.843696
16401,0.84345088
16402,0.84320576
16403,0.84296064
16404,0.84271552
16405,0.8424704
16406,0.84222528
16407,0.84198016
16408,0.84173504
16409,0.84148992
16410,0.8412448
16411,0.84099968
16412,0.84075456
16413,0.84050944
16414,0.84026432
16415,0.8400192
16416,0.83977408
16417,0.83952896
16418,0.83928384
16419,0.83903872
16420,0.8387936
16421,0.83854848
16422,0.83830336
16423,0.83805824
16424,0.83781312
16425,0.837568
16426,0.83732288
16427,0.83707776
16428,0.83683264
16429,0.83658752
16430,0.8363424
16431,0.83609728
16432,0.83585216
16433,0.83560704
16434,0.83536192
16435,0.8351168
16436,0.83487168
16437,0.83462656
16438,0.83438144
16439,0.83413632
16440,0.8338912
16441,0.83364608
16442,0.83340096
16443,0.83315584
16444,0.83291072
16445,0.8326656
16446,0.83242048
16447,0.83217536
16448,0.83193024
16449,0.83168512
16450,0.83144
16451,0.83119488
16452,0.83094976
16453,0.83070464
16454,0.83045952
16455,0.8302144
16456,0.82996928
16457,0.82972416
16458,0.82947904
16459,0.82923392
16460,0.8289888
16461,0.82874368
16462,0.82849856
16463,0.82825344
16464,0.82800832
16465,0.8277632
16466,0.82751808
16467,0.82727296
16468,0.82702784
16469,0.82678272
16470,0.8265376
16471,0.82629248
16472,0.82604736
16473,0.82580224
16474,0.82555712
16475,0.825312
16476,0.82506688
16477,0.82482176
16478,0.82457664
16479,0.82433152
16480,0.8240864
16481,0.82384128
16482,0.82359616
16483,0.82335104
16484,0.82310592
16485,0.8228608
16486,0.82261568
16487,0.82237056
16488,0.82212544
16489,0.82188032
16490,0.8216352
16491,0.82139008
16492,0.82114496
16493,0.82089984
16494,0.82065472
16495,0.8204096
16496,0.82016448
16497,0.81991936
16498,0.81967424
16499,0.81942912
16500,0.819184
16501,0.81893888
16502,0.81869376
16503,0.81844864
16504,0.81820352
16505,0.8179584
16506,0.81771328
16507,0.81746816
16508,0.81722304
16509,0.81697792
16510,0.8167328
16511,0.81648768
16512,0.81624256
16513,0.81599744
16514,0.81575232
16515,0.8155072
16516,0.81526208
16517,0.81501696
16518,0.81477184
16519,0.81452672
16520,0.8142816
16521,0.81403648
16522,0.81379136
16523,0.81354624
16524,0.81330112
16525,0.813056
16526,0.81281088
16527,0.81256576
16528,0.81232064
16529,0.81207552
16530,0.8118304
16531,0.81158528
16532,0.81134016
16533,0.81109504
16534,0.81084992
16535,0.8106048
16536,0.81035968
16537,0.81011456
16538,0.80986944
16539,0.80962432
16540,0.8093792
16541,0.80913408
16542,0.80888896
16543,0.80864384
16544,0.80839872
16545,0.8081536
16546,0.80790848
16547,0.80766336
16548,0.80741824
16549,0.80717312
16550,0.806928
16551,0.80668288
16552,0.80643776
16553,0.80619264
16554,0.80594752
16555,0.8057024
16556,0.80545728
16557,0.80521216
16558,0.80496704
16559,0.80472192
16560,0.8044768
16561,0.80423168
16562,0.80398656
16563,0.80374144
16564,0.80349632
16565,0.8032512
16566,0.80300608
16567,0.80276096
16568,0.80251584
16569,0.80227072
16570,0.8020256
16571,0.80178048
16572,0.80153536
16573,0.80129024
16574,0.80104512
16575,0.8008
16576,0.80055488
16577,0.80030976
16578,0.80006464
16579,0.79981952
16580,0.7995744
16581,0.79932928
16582,0.79908416
16583,0.79883904
16584,0.79859392
16585,0.7983488
16586,0.79810368
16587,0.79785856
16588,0.79761344
16589,0.79736832
16590,0.7971232
16591,0.79687808
16592,0.79663296
16593,0.79638784
16594,0.79614272
16595,0.7958976
16596,0.79565248
16597,0.79540736
16598,0.79516224
16599,0.79491712
16600,0.794672
16601,0.79442688
16602,0.79418176
16603,0.79393664
16604,0.79369152
16605,0.7934464
16606,0.79320128
16607,0.79295616
16608,0.79271104
16609,0.79246592
16610,0.7922208
16611,0.79197568
16612,0.79173056
16613,0.79148544
16614,0.79124032
16615,0.7909952
16616,0.79075008
16617,0.79050496
16618,0.79025984
16619,0.79001472
16620,0.7897696
16621,0.78952448
16622,0.78927936
16623,0.78903424
16624,0.78878912
16625,0.788544
16626,0.78829888
16627,0.78805376
16628,0.78780864
16629,0.78756352
16630,0.7873184
16631,0.78707328
16632,0.78682816
16633,0.78658304
16634,0.78633792
16635,0.7860928
16636,0.78584768
16637,0.78560256
16638,0.78535744
16639,0.78511232
16640,0.7848672
16641,0.78462208
16642,0.78437696
16643,0.78413184
16644,0.78388672
16645,0.7836416
16646,0.78339648
16647,0.78315136
16648,0.78290624
16649,0.78266112
16650,0.782416
16651,0.78217088
16652,0.78192576
16653,0.78168064
16654,0.78143552
16655,0.7811904
16656,0.78094528
16657,0.78070016
16658,0.78045504
16659,0.78020992
16660,0.7799648
16661,0.77971968
16662,0.77947456
16663,0.77922944
16664,0.77898432
16665,0.7787392
16666,0.77849408
16667,0.77824896
16668,0.77800384
16669,0.77775872
16670,0.7775136
16671,0.77726848
16672,0.77702336
16673,0.77677824
16674,0.77653312
16675,0.776288
16676,0.77604288
16677,0.77579776
16678,0.77555264
16679,0.77530752
16680,0.7750624
16681,0.77481728
16682,0.77457216
16683,0.77432704
16684,0.77408192
16685,0.7738368
16686,0.77359168
16687,0.77334656
16688,0.77310144
16689,0.77285632
16690,0.7726112
16691,0.77236608
16692,0.77212096
16693,0.77187584
16694,0.77163072
16695,0.7713856
16696,0.77114048
16697,0.77089536
16698,0.77065024
16699,0.77040512
16700,0.77016
16701,0.76991488
16702,0.76966976
16703,0.76942464
16704,0.76917952
16705,0.7689344
16706,0.76868928
16707,0.76844416
16708,0.76819904
16709,0.76795392
16710,0.7677088
16711,0.76746368
16712,0.76721856
16713,0.76697344
16714,0.76672832
16715,0.7664832
16716,0.76623808
16717,0.76599296
16718,0.76574784
16719,0.76550272
16720,0.7652576
16721,0.76501248
16722,0.76476736
16723,0.76452224
16724,0.76427712
16725,0.764032
16726,0.76378688
16727,0.76354176
16728,0.76329664
16729,0.76305152
16730,0.7628064
16731,0.76256128
16732,0.76231616
16733,0.76207104
16734,0.76182592
16735,0.7615808
16736,0.76133568
16737,0.76109056
16738,0.76084544
16739,0.76060032
16740,0.7603552
16741,0.76011008
16742,0.75986496
16743,0.75961984
16744,0.75937472
16745,0.7591296
16746,0.75888448
16747,0.75863936
16748,0.75839424
16749,0.75814912
16750,0.757904
16751,0.75765888
16752,0.75741376
16753,0.75716864
16754,0.75692352
16755,0.7566784
16756,0.75643328
16757,0.75618816
16758,0.75594304
16759,0.75569792
16760,0.7554528
16761,0.75520768
16762,0.75496256
16763,0.75471744
16764,0.75447232
16765,0.7542272
16766,0.75398208
16767,0.75373696
16768,0.75349184
16769,0.75324672
16770,0.7530016
16771,0.75275648
16772,0.75251136
16773,0.75226624
16774,0.75202112
16775,0.751776
16776,0.75153088
16777,0.75128576
16778,0.75104064
16779,0.75079552
16780,0.7505504
16781,0.75030528
16782,0.75006016
16783,0.74981504
16784,0.74956992
16785,0.7493248
16786,0.74907968
16787,0.74883456
16788,0.74858944
16789,0.74834432
16790,0.7480992
16791,0.74785408
16792,0.74760896
16793,0.74736384
16794,0.74711872
16795,0.7468736
16796,0.74662848
16797,0.74638336
16798,0.74613824
16799,0.74589312
16800,0.745648
16801,0.74540288
16802,0.74515776
16803,0.74491264
16804,0.74466752
16805,0.7444224
16806,0.74417728
16807,0.74393216
16808,0.74368704
16809,0.74344192
16810,0.7431968
16811,0.74295168
16812,0.74270656
16813,0.74246144
16814,0.74221632
16815,0.7419712
16816,0.74172608
16817,0.74148096
16818,0.74123584
16819,0.74099072
16820,0.7407456
16821,0.74050048
16822,0.74025536
16823,0.74001024
16824,0.73976512
16825,0.73952
16826,0.73927488
16827,0.73902976
16828,0.73878464
16829,0.73853952
16830,0.7382944
16831,0.73804928
16832,0.73780416
16833,0.73755904
16834,0.73731392
16835,0.7370688
16836,0.73682368
16837,0.73657856
16838,0.73633344
16839,0.73608832
16840,0.7358432
16841,0.73559808
16842,0.73535296
16843,0.73510784
16844,0.73486272
16845,0.7346176
16846,0.73437248
16847,0.73412736
16848,0.73388224
16849,0.73363712
16850,0.733392
16851,0.73314688
16852,0.73290176
16853,0.73265664
16854,0.73241152
16855,0.7321664
16856,0.73192128
16857,0.73167616
16858,0.73143104
16859,0.73118592
16860,0.7309408
16861,0.73069568
16862,0.73045056
16863,0.73020544
16864,0.72996032
16865,0.7297152
16866,0.72947008
16867,0.72922496
16868,0.72897984
16869,0.72873472
16870,0.7284896
16871,0.72824448
16872,0.72799936
16873,0.72775424
16874,0.72750912
16875,0.727264
16876,0.72701888
16877,0.72677376
16878,0.72652864
16879,0.72628352
16880,0.7260384
16881,0.72579328
16882,0.72554816
16883,0.72530304
16884,0.72505792
16885,0.7248128
16886,0.72456768
16887,0.72432256
16888,0.72407744
16889,0.72383232
16890,0.7235872
16891,0.72334208
16892,0.72309696
16893,0.72285184
16894,0.72260672
16895,0.7223616
16896,0.72211648
16897,0.72187136
16898,0.72162624
16899,0.72138112
16900,0.721136
16901,0.72089088
16902,0.72064576
16903,0.72040064
16904,0.72015552
16905,0.7199104
16906,0.71966528
16907,0.71942016
16908,0.71917504
16909,0.71892992
16910,0.7186848
16911,0.71843968
16912,0.71819456
16913,0.71794944
16914,0.71770432
16915,0.7174592
16916,0.71721408
16917,0.71696896
16918,0.71672384
16919,0.71647872
16920,0.7162336
16921,0.71598848
16922,0.71574336
16923,0.71549824
16924,0.71525312
16925,0.715008
16926,0.71476288
16927,0.71451776
16928,0.71427264
16929,0.71402752
16930,0.7137824
16931,0.71353728
16932,0.71329216
16933,0.71304704
16934,0.71280192
16935,0.7125568
16936,0.71231168
16937,0.71206656
16938,0.71182144
16939,0.71157632
16940,0.7113312
16941,0.71108608
16942,0.71084096
16943,0.71059584
16944,0.71035072
16945,0.7101056
16946,0.70986048
16947,0.70961536
16948,0.70937024
16949,0.70912512
16950,0.70888
16951,0.70863488
16952,0.70838976
16953,0.70814464
16954,0.70789952
16955,0.7076544
16956,0.70740928
16957,0.70716416
16958,0.70691904
16959,0.70667392
16960,0.7064288
16961,0.70618368
16962,0.70593856
16963,0.70569344
16964,0.70544832
16965,0.7052032
16966,0.70495808
16967,0.70471296
16968,0.70446784
16969,0.70422272
16970,0.7039776
16971,0.70373248
16972,0.70348736
16973,0.70324224
16974,0.70299712
16975,0.702752
16976,0.70250688
16977,0.70226176
16978,0.70201664
16979,0.70177152
16980,0.7015264
16981,0.70128128
16982,0.70103616
16983,0.70079104
16984,0.70054592
16985,0.7003008
16986,0.70005568
16987,0.69981056
16988,0.69956544
16989,0.69932032
16990,0.6990752
16991,0.69883008
16992,0.69858496
16993,0.69833984
16994,0.69809472
16995,0.6978496
16996,0.69760448
16997,0.69735936
16998,0.69711424
16999,0.69686912
17000,0.696624
17001,0.69637888
17002,0.69613376
17003,0.69588864
17004,0.69564352
17005,0.6953984
17006,0.69515328
17007,0.69490816
17008,0.69466304
17009,0.69441792
17010,0.6941728
17011,0.69392768
17012,0.69368256
17013,0.69343744
17014,0.69319232
17015,0.6929472
17016,0.69270208
17017,0.69245696
17018,0.69221184
17019,0.69196672
17020,0.6917216
17021,0.69147648
17022,0.69123136
17023,0.69098624
17024,0.69074112
17025,0.690496
17026,0.69025088
17027,0.69000576
17028,0.68976064
17029,0.68951552
17030,0.6892704
17031,0.68902528
17032,0.68878016
17033,0.68853504
17034,0.68828992
17035,0.6880448
17036,0.68779968
17037,0.68755456
17038,0.68730944
17039,0.68706432
17040,0.6868192
17041,0.68657408
17042,0.68632896
17043,0.68608384
17044,0.68583872
17045,0.6855936
17046,0.68534848
17047,0.68510336
17048,0.68485824
17049,0.68461312
17050,0.684368
17051,0.68412288
17052,0.68387776
17053,0.68363264
17054,0.68338752
17055,0.6831424
17056,0.68289728
17057,0.68265216
17058,0.68240704
17059,0.68216192
17060,0.6819168
17061,0.68167168
17062,0.68142656
17063,0.68118144
17064,0.68093632
17065,0.6806912
17066,0.68044608
17067,0.68020096
17068,0.67995584
17069,0.67971072
17070,0.6794656
17071,0.67922048
17072,0.67897536
17073,0.67873024
17074,0.67848512
17075,0.67824
17076,0.67799488
17077,0.67774976
17078,0.67750464
17079,0.67725952
17080,0.6770144
17081,0.67676928
17082,0.67652416
17083,0.67627904
17084,0.67603392
17085,0.6757888
17086,0.67554368
17087,0.67529856
17088,0.67505344
17089,0.67480832
17090,0.6745632
17091,0.67431808
17092,0.67407296
17093,0.67382784
17094,0.67358272
17095,0.6733376
17096,0.67309248
17097,0.67284736
17098,0.67260224
17099,0.67235712
17100,0.672112
17101,0.67186688
17102,0.67162176
17103,0.67137664
17104,0.67113152
17105,0.6708864
17106,0.67064128
17107,0.67039616
17108,0.67015104
17109,0.66990592
17110,0.6696608
17111,0.66941568
17112,0.66917056
17113,0.66892544
17114,0.66868032
17115,0.6684352
17116,0.66819008
17117,0.66794496
17118,0.66769984
17119,0.66745472
17120,0.6672096
17121,0.66696448
17122,0.66671936
17123,0.66647424
17124,0.66622912
17125,0.665984
17126,0.66573888
17127,0.66549376
17128,0.66524864
17129,0.66500352
17130,0.6647584
17131,0.66451328
17132,0.66426816
17133,0.66402304
17134,0.66377792
17135,0.6635328
17136,0.66328768
17137,0.66304256
17138,0.66279744
17139,0.66255232
17140,0.6623072
17141,0.66206208
17142,0.66181696
17143,0.66157184
17144,0.66132672
17145,0.6610816
17146,0.66083648
17147,0.66059136
17148,0.66034624
17149,0.66010112
17150,0.659856
17151,0.65961088
17152,0.65936576
17153,0.65912064
17154,0.65887552
17155,0.6586304
17156,0.65838528
17157,0.65814016
17158,0.65789504
17159,0.65764992
17160,0.6574048
17161,0.65715968
17162,0.65691456
17163,0.65666944
17164,0.65642432
17165,0.6561792
17166,0.65593408
17167,0.65568896
17168,0.65544384
17169,0.65519872
17170,0.6549536
17171,0.65470848
17172,0.65446336
17173,0.65421824
17174,0.65397312
17175,0.653728
17176,0.65348288
17177,0.65323776
17178,0.65299264
17179,0.65274752
17180,0.6525024
17181,0.65225728
17182,0.65201216
17183,0.65176704
17184,0.65152192
17185,0.6512768
17186,0.65103168
17187,0.65078656
17188,0.65054144
17189,0.65029632
17190,0.6500512
17191,0.64980608
17192,0.64956096
17193,0.64931584
17194,0.64907072
17195,0.6488256
17196,0.64858048
17197,0.64833536
17198,0.64809024
17199,0.64784512
17200,0.6476
17201,0.64735488
17202,0.64710976
17203,0.64686464
17204,0.64661952
17205,0.6463744
17206,0.64612928
17207,0.64588416
17208,0.64563904
17209,0.64539392
17210,0.6451488
17211,0.64490368
17212,0.64465856
17213,0.64441344
17214,0.64416832
17215,0.6439232
17216,0.64367808
17217,0.64343296
17218,0.64318784
17219,0.64294272
17220,0.6426976
17221,0.64245248
17222,0.64220736
17223,0.64196224
17224,0.64171712
17225,0.641472
17226,0.64122688
17227,0.64098176
17228,0.64073664
17229,0.64049152
17230,0.6402464
17231,0.64000128
17232,0.63975616
17233,0.63951104
17234,0.63926592
17235,0.6390208
17236,0.63877568
17237,0.63853056
17238,0.63828544
17239,0.63804032
17240,0.6377952
17241,0.63755008
17242,0.63730496
17243,0.63705984
17244,0.63681472
17245,0.6365696
17246,0.63632448
17247,0.63607936
17248,0.63583424
17249,0.63558912
17250,0.635344
17251,0.63509888
17252,0.63485376
17253,0.63460864
17254,0.63436352
17255,0.6341184
17256,0.63387328
