time,flow
3868,0.338851395768323
3869,0.339133618834205
3870,0.339415841900088
3871,0.339698064965971
3872,0.339980288031853
3873,0.340262511097736
3874,0.340544734163619
3875,0.340826957229501
3876,0.341109180295384
3877,0.341391403361267
3878,0.341673626427149
3879,0.341955849493032
3880,0.342238072558915
3881,0.342520295624797
3882,0.34280251869068
3883,0.343084741756563
3884,0.343366964822445
3885,0.343649187888328
3886,0.343931410954211
3887,0.344213634020094
3888,0.344495857085976
3889,0.344778080151859
3890,0.345060303217742
3891,0.345342526283624
3892,0.345624749349507
3893,0.345906972415389
3894,0.346189195481272
3895,0.346471418547155
3896,0.346753641613038
3897,0.34703586467892
3898,0.347318087744803
3899,0.347600310810686
3900,0.347882533876568
3901,0.348164756942451
3902,0.348446980008334
3903,0.348729203074216
3904,0.349011426140099
3905,0.349293649205982
3906,0.349575872271864
3907,0.349858095337747
3908,0.35014031840363
3909,0.350422541469513
3910,0.350704764535395
3911,0.350986987601278
3912,0.35126921066716
3913,0.351551433733043
3914,0.351833656798926
3915,0.352115879864808
3916,0.352398102930691
3917,0.352680325996574
3918,0.352962549062457
3919,0.353244772128339
3920,0.353526995194222
3921,0.353809218260105
3922,0.354091441325987
3923,0.35437366439187
3924,0.354655887457753
3925,0.354938110523635
3926,0.355220333589518
3927,0.355502556655401
3928,0.355784779721283
3929,0.356067002787166
3930,0.356349225853049
3931,0.356631448918931
3932,0.356913671984814
3933,0.357195895050697
3934,0.357478118116579
3935,0.357760341182462
3936,0.358042564248345
3937,0.358324787314227
3938,0.35860701038011
3939,0.358889233445993
3940,0.359171456511876
3941,0.359453679577758
3942,0.359735902643641
3943,0.360018125709524
3944,0.360300348775406
3945,0.360582571841289
3946,0.360864794907171
3947,0.361147017973054
3948,0.361429241038937
3949,0.36171146410482
3950,0.361993687170702
3951,0.362275910236585
3952,0.362558133302468
3953,0.36284035636835
3954,0.363122579434233
3955,0.363404802500116
3956,0.363687025565998
3957,0.363969248631881
3958,0.364251471697764
3959,0.364533694763646
3960,0.364815917829529
3961,0.365098140895412
3962,0.365380363961294
3963,0.365662587027177
3964,0.36594481009306
3965,0.366227033158943
3966,0.366509256224825
3967,0.366791479290708
3968,0.367073702356591
3969,0.367355925422473
3970,0.367638148488356
3971,0.367920371554239
3972,0.368202594620121
3973,0.368484817686004
3974,0.368767040751887
3975,0.369049263817769
3976,0.369331486883652
3977,0.369613709949535
3978,0.369895933015417
3979,0.3701781560813
3980,0.370460379147183
3981,0.370742602213065
3982,0.371024825278948
3983,0.371307048344831
3984,0.371589271410713
3985,0.371871494476596
3986,0.372153717542479
3987,0.372435940608362
3988,0.372718163674244
3989,0.373000386740127
3990,0.373282609806009
3991,0.373564832871892
3992,0.373847055937775
3993,0.374129279003657
3994,0.37441150206954
3995,0.374693725135423
3996,0.374975948201306
3997,0.375258171267188
3998,0.375540394333071
3999,0.375822617398954
4000,0.376104840464836
4001,0.376387063530719
4002,0.376669286596602
4003,0.376951509662484
4004,0.377233732728367
4005,0.37751595579425
4006,0.377798178860132
4007,0.378080401926015
4008,0.378362624991898
4009,0.378644848057781
4010,0.378927071123663
4011,0.379209294189546
4012,0.379491517255429
4013,0.379773740321311
4014,0.380055963387194
4015,0.380338186453076
4016,0.380620409518959
4017,0.380902632584842
4018,0.381184855650725
4019,0.381467078716607
4020,0.38174930178249
4021,0.382031524848373
4022,0.382313747914255
4023,0.382595970980138
4024,0.382878194046021
4025,0.383160417111903
4026,0.383442640177786
4027,0.383724863243669
4028,0.384007086309551
4029,0.384289309375434
4030,0.384571532441317
4031,0.384853755507199
4032,0.385135978573082
4033,0.385418201638965
4034,0.385700424704847
4035,0.38598264777073
4036,0.386264870836613
4037,0.386547093902495
4038,0.386829316968378
4039,0.387111540034261
4040,0.387393763100144
4041,0.387675986166026
